natural_key,id_province,id_prize,number,status,created_date,updated_date
﻿2dc405b9-efa8-482b-82d0-89cd49cb1f11,XSLA - 12K1,giai4,"	64744",ER,6546,9999-12-31
﻿f4e35110-1c73-423a-a12b-9fb9c2709552,XSLA - 12K1,giai4,"	18735",ER,6546,9999-12-31
﻿b12f4b2e-dd99-4649-8553-04e52081f503,XSLA - 12K1,giai4,"	50937",ER,6546,9999-12-31
﻿a566e045-7f08-42aa-83ba-6900392505ff,XSLA - 12K1,giai4,"	42588",ER,6546,9999-12-31
﻿e3e0968c-3b6a-4d5e-abc6-edd696ff3584,XSLA - 12K1,giai4,"	11075",ER,6546,9999-12-31
﻿6b97a51b-4dc6-4fa2-8963-62772ee0ff6d,XSLA - 12K1,giai4,"	74395",ER,6546,9999-12-31
﻿2845c5e0-e796-4646-8837-6362fbea6ec6,XSLA - 12K1,giai3,"	94917",ER,6546,9999-12-31
﻿3902312d-eb43-402c-bd1e-96f9301956ba,XSLA - 12K1,giai3,"	17602",ER,6546,9999-12-31
﻿74ca15f1-d1e3-489a-9cb6-df65804a2272,XSLA - 12K1,giai2,"	89707",ER,6546,9999-12-31
﻿2ead0d92-e53c-4a10-96af-659e80f4c1b7,XSLA - 12K1,giai1,"	54847",ER,6546,9999-12-31
﻿c661ee75-ddc7-46ae-a2fc-5b48cdb047a2,XSLA - 12K1,giaidb,"	800724",ER,6546,9999-12-31
﻿a1a4aecf-4c3b-46a5-8473-5708f6e6fea2,XSBP - 12K1-N22,giai8,"	20",ER,6546,9999-12-31
﻿1df643ae-e524-4bc9-82ed-171c49853371,XSBP - 12K1-N22,giai7,"	589",ER,6546,9999-12-31
﻿b7025cc8-89c4-4155-a7cc-ff53a163a390,XSBP - 12K1-N22,giai6,"	6611",ER,6546,9999-12-31
﻿280ce824-67ef-46ba-b41d-2e5a58ccf5dd,XSBP - 12K1-N22,giai6,"	7342",ER,6546,9999-12-31
﻿77fc148e-d09c-423e-91ee-38675d259039,XSBP - 12K1-N22,giai6,"	6768",ER,6546,9999-12-31
﻿9e98ff00-7ea7-4d08-bb4f-af8d531d7415,XSBP - 12K1-N22,giai5,"	8598",ER,6546,9999-12-31
﻿cc85063c-a79f-4300-93be-1ed58527885a,XSBP - 12K1-N22,giai4,"	19448",ER,6546,9999-12-31
﻿10517331-0eb6-409c-ba63-2f3cb4e65f35,XSBP - 12K1-N22,giai4,"	63130",ER,6546,9999-12-31
﻿091f5658-34e0-4cfe-a31b-5c7668d50b0a,XSBP - 12K1-N22,giai4,"	42106",ER,6546,9999-12-31
﻿95ec6449-a448-4c47-bf3b-61eab258980a,XSBP - 12K1-N22,giai4,"	07061",ER,6546,9999-12-31
﻿b07b2881-0e00-48ce-83dc-c56d4a5415db,XSBP - 12K1-N22,giai4,"	08033",ER,6546,9999-12-31
﻿b7783c23-d949-4ec4-b95e-b1ed5d959369,XSBP - 12K1-N22,giai4,"	46307",ER,6546,9999-12-31
﻿69fd399f-e16a-477c-b481-887ec2d193e0,XSBP - 12K1-N22,giai4,"	63799",ER,6546,9999-12-31
﻿ebdb2902-77c6-41d9-93fe-e7bd77a02c33,XSBP - 12K1-N22,giai3,"	75234",ER,6546,9999-12-31
﻿cb03ae7f-6b08-4010-ab41-3eb786f4c0a2,XSBP - 12K1-N22,giai3,"	94900",ER,6546,9999-12-31
﻿f6f4920f-6099-4e0c-aa8b-8e022820c0f5,XSBP - 12K1-N22,giai2,"	26155",ER,6546,9999-12-31
﻿cb83bfcd-2086-4949-b844-955763b82f9f,XSBP - 12K1-N22,giai1,"	65043",ER,6546,9999-12-31
﻿da9c66eb-5123-4fa9-b116-01dd5a0927eb,XSBP - 12K1-N22,giaidb,"	378091",ER,6546,9999-12-31
﻿1cd7857e-103b-4659-9778-62c324c26d23,XSHG - K1T12,giai8,"	73",ER,6546,9999-12-31
﻿538d690a-0b34-4133-ad22-9855f7385ee1,XSHG - K1T12,giai7,"	738",ER,6546,9999-12-31
﻿786486fd-37a9-4a93-b2a7-8014a7a87c82,XSHG - K1T12,giai6,"	5016",ER,6546,9999-12-31
﻿05f5fbba-0db3-417a-b05e-b7000c286ca4,XSHG - K1T12,giai6,"	7332",ER,6546,9999-12-31
﻿f2d0e04b-69ae-40db-9834-39c2ac046142,XSHG - K1T12,giai6,"	8561",ER,6546,9999-12-31
﻿6ac7e14c-a69e-4911-b490-d8ddfe6a6d9a,XSHG - K1T12,giai5,"	2495",ER,6546,9999-12-31
﻿f052908a-6d5b-4824-bb24-72fa02fc4ec9,XSHG - K1T12,giai4,"	48137",ER,6546,9999-12-31
﻿0f4a09c1-0b67-4d90-a554-40c60a6e4de4,XSHG - K1T12,giai4,"	91857",ER,6546,9999-12-31
﻿b9986130-2fb2-4620-8b9e-fdba67e2f4e0,XSHG - K1T12,giai4,"	93464",ER,6546,9999-12-31
﻿b9a64d11-052a-40f0-9099-e40de08bbe63,XSHG - K1T12,giai4,"	17502",ER,6546,9999-12-31
﻿632f09ab-b088-4750-b84e-6afe35b399fb,XSHG - K1T12,giai4,"	40015",ER,6546,9999-12-31
﻿e309c014-93b6-4681-bf66-f49f44fe760c,XSHG - K1T12,giai4,"	75684",ER,6546,9999-12-31
﻿fcbb26df-d9f6-47b9-bac6-07d83f7c84ae,XSHG - K1T12,giai4,"	58798",ER,6546,9999-12-31
﻿7e649215-850b-4091-af55-3cddeb0ae197,XSHG - K1T12,giai3,"	82252",ER,6546,9999-12-31
﻿28e397db-383a-49c1-87dd-7112c4d508e0,XSHG - K1T12,giai3,"	62417",ER,6546,9999-12-31
﻿cd9a878d-49bf-47b9-a8ce-7dd415e57ac3,XSHG - K1T12,giai2,"	75786",ER,6546,9999-12-31
﻿eb05465c-a2fe-48a2-bce3-a1ddd37bfce9,XSHG - K1T12,giai1,"	02775",ER,6546,9999-12-31
﻿0e81fb62-0586-4836-955a-5654216f1d79,XSHG - K1T12,giaidb,"	444811",ER,6546,9999-12-31
